harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,year_of_wheat,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,n_timing,autumn_n_kg/ha,autumn_n_date,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,spring3_n_kg/ha,spring3_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,survey_date,Aethusa cynapium,Agrostis gigantea,Alopecurus myosuroides,Anagallis arvensis,Aphanes arvensis,Arenaria serpyllifolia,Atriplex patula,Avena fatua,Hordeum vulgare,Bromus commutatus,Bromus secalinus,Capsella bursa-pastoris,Cerastium fontanum,Chenopodium album,Cirsium arvense,Convolvulus arvensis,Elymus repens,Equisetum arvense,Euphorbia exigua,Fallopia convolvulus,Fumaria officinalis,Galeopsis tetrahit,Galium aparine,Galium tricornutum,Geranium dissectum,Juncus bufonius,Lamium purpureum,Lathyrus pratensis,Legousia hybrida,Lithospermum arvense,Medicago lupulina,Minuartia hybrida,Myosotis arvensis,Odontites verna,Papaver argemone,Papaver rhoeas,Poa annua,Poa trivialis,Polygonum aviculare,Ranunculus arvensis,Rumex obtusifolius,Scandix pecten-veneris,Senecio vulgaris,Sinipas arvensis,Sisymbrium officinale,Sonchus arvensis,Stellaria media,Trifolium sp.,Tripleurospermum inodorum,Tussilago farfara,Umbelliferae,Urtica dioica,Valerianella dentata,Veronica arvensis,Veronica hederifolia,Veronica persica,Veronica sp.,Vicia Fabia,Vicia sativa,Viola arvensis,sow_date,harvest_date,cultivar,total_grain,cleaned_grain,straw,%_weed_seeds,weed_seed_weight,notes_id
2007,22,8,22\8,VA,FYM,winter wheat,6.000,winter wheat,FYM,35,2006-10-04,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2007-06-28,0.000,0.000,24.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,1.000,0.000,1.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0,16.000,0.000,0.000,0.000,0.000,10.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,25.000,1.000,2006-11-01,2007-08-26,Hereward,2.180,1.650,4.800,24.312,0.530,46
2007,3,8,3\8,VA,Nil,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2007-06-28,0.000,0.000,25.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,1.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,23.000,8.000,1.000,19.000,0.000,14.000,0.000,0.000,1.000,17.000,0,12.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,10.000,1.000,2006-11-01,2007-08-26,Hereward,1.330,0.970,2.310,27.068,0.360,*
2007,5,8,5\8,VA,(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,24.000,0.000,0.000,1.000,0.000,8.000,0.000,0.000,0.000,4.000,0,7.000,1.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,1.000,0.000,23.000,0.000,2006-11-01,2007-08-26,Hereward,2.250,0.980,4.830,56.444,1.270,*
2007,6,8,6\8,VA,N1(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,2007-04-24,0,*,48,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,1.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,12.000,0.000,0.000,12.000,0.000,1.000,1.000,0.000,2.000,25.000,0,8.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,8.000,0.000,12.000,0.000,0.000,25.000,0.000,2006-11-01,2007-08-26,Hereward,1.700,1.030,2.860,39.412,0.670,*
2007,7,8,7\8,VA,N2(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,2007-04-24,0,*,96,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,17.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,4.000,0.000,2.000,1.000,0.000,7.000,24.000,0,2.000,0.000,0.000,0.000,0.000,3.000,0.000,23.000,0.000,0.000,0.000,0.000,7.000,0.000,19.000,0.000,0.000,23.000,0.000,2006-11-01,2007-08-26,Hereward,1.350,0.820,3.230,39.259,0.530,*
2007,8,8,8\8,VA,N3(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,2007-04-24,0,*,144,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,3.000,0.000,2.000,21.000,0,6.000,0.000,0.000,0.000,0.000,6.000,0.000,24.000,0.000,0.000,0.000,0.000,3.000,0.000,5.000,0.000,0.000,23.000,0.000,2006-11-01,2007-08-26,Hereward,1.920,0.950,3.170,50.521,0.970,*
2007,9,8,9\8,VA,N4(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2007-04-24,0,*,192,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,1.000,0,9.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,24.000,0.000,2006-11-01,2007-08-26,Hereward,2.270,1.750,4.690,22.907,0.520,*
2007,10,8,10\8,VA,N4,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2007-04-24,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2007-06-28,1.000,14.000,25.000,0.000,23.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,1.000,0.000,13.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,12.000,0.000,16.000,0.000,0.000,13.000,4.000,1,5.000,0.000,0.000,0.000,0.000,1.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,20.000,2006-11-01,2007-08-26,Hereward,0.790,0.360,3.480,54.430,0.430,*
2007,11,8,11\8,VA,N4PMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2007-04-24,0,*,192,P,35.000,2006-10-09,nil,0,*,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,3.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,5.000,0.000,19.000,0.000,0.000,5.000,1.000,1,3.000,0.000,0.000,0.000,0.000,11.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,8.000,2006-11-01,2007-08-26,Hereward,1.800,1.290,4.410,28.333,0.510,*
2007,12,8,12\8,VA,N1+3+1(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+3+1,early_mid_&_late_spring,0,*,48,2007-03-14,144,2007-04-24,48,2007-05-22,240,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,2.000,0.000,21.000,2.000,0.000,3.000,2.000,0,6.000,0.000,0.000,0.000,0.000,20.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,7.000,2006-11-01,2007-08-26,Hereward,2.590,1.720,5.240,33.591,0.870,*
2007,13,8,13\8,VA,N4PK,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2007-04-24,0,*,192,P,35.000,2006-10-09,K,90,2007-03-12,nil,0,*,nil,0,*,2007-06-28,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,3.000,0.000,0.000,3.000,0.000,11.000,0.000,0.000,11.000,6.000,3,5.000,0.000,0.000,0.000,0.000,14.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,21.000,13.000,2006-11-01,2007-08-26,Hereward,1.540,0.990,4.510,35.714,0.550,*
2007,14,8,14\8,VA,N4PK*(Mg*),winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2007-04-24,0,*,192,P,35.000,2006-10-09,K*,90,2006-10-09,nil,0,*,(Mg*),0,*,2007-06-28,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,7.000,10.000,1,4.000,0.000,0.000,0.000,0.000,7.000,0.000,25.000,0.000,0.000,0.000,0.000,4.000,0.000,5.000,0.000,0.000,23.000,10.000,2006-11-01,2007-08-26,Hereward,1.460,0.740,5.890,49.315,0.720,*
2007,15,8,15\8,VA,N5(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,2007-04-24,0,*,240,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,1.000,0.000,25.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,4.000,3.000,3,0.000,0.000,0.000,0.000,0.000,13.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,24.000,1.000,2006-11-01,2007-08-26,Hereward,1.300,0.760,6.560,41.538,0.540,*
2007,16,8,16\8,VA,N6(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,2007-04-24,0,*,288,(P),0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,1.000,0.000,25.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,1.000,7,1.000,0.000,0.000,0.000,0.000,16.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,23.000,0.000,2006-11-01,2007-08-26,Hereward,1.770,1.180,5.890,33.333,0.590,*
2007,17,8,17\8,VA,N1+4+1 PKMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+4+1,early_mid_&_late_spring,0,*,48,2007-03-14,192,2007-04-24,48,2007-05-22,288,P,35.000,2006-10-09,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,1.000,1.000,1,0.000,0.000,0.000,0.000,0.000,21.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,13.000,3.000,2006-11-01,2007-08-26,Hereward,2.010,1.620,4.260,19.403,0.390,*
2007,18,8,18\8,VA,N1+2+1 PKMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+2+1,early_mid_&_late_spring,0,*,48,2007-03-14,96,2007-04-24,48,2007-05-22,192,P,35.000,2006-10-09,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,3.000,0.000,25.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,1.000,14,0.000,0.000,0.000,0.000,0.000,19.000,0.000,18.000,0.000,0.000,0.000,0.000,2.000,0.000,10.000,0.000,0.000,22.000,8.000,2006-11-01,2007-08-26,Hereward,2.190,1.590,5.390,27.397,0.600,*
2007,19,8,19\8,VA,N1+1+1 KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+1+1,early_mid_&_late_spring,0,*,48,2007-03-14,48,2007-04-24,48,2007-05-22,144,nil,0.000,*,K,90,2007-03-12,nil,0,*,Mg,12,2007-03-14,2007-06-28,0.000,0.000,25.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,8.000,0.000,0.000,8.000,0.000,22.000,1.000,0.000,11.000,0.000,12,11.000,0.000,0.000,0.000,0.000,6.000,0.000,22.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,0.000,0.000,21.000,15.000,2006-11-01,2007-08-26,Hereward,1.810,1.350,5.010,25.414,0.460,*
2008,21,8,21\8,VA,FYM N3,fallow,*,winter wheat,FYM,35,2007-10-10,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,"2,45"
2008,22,8,22\8,VA,FYM,fallow,*,winter wheat,FYM,35,2007-10-10,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,"2,46"
2008,3,8,3\8,VA,Nil,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,5,8,5\8,VA,(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,6,8,6\8,VA,N1(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,7,8,7\8,VA,N2(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,8,8,8\8,VA,N3(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,9,8,9\8,VA,N4(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,10,8,10\8,VA,N4,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,11,8,11\8,VA,N4PMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2007-10-01,nil,0,*,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,12,8,12\8,VA,N1+3+1(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,13,8,13\8,VA,N4PK,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2007-10-01,K,90,2008-04-04,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,14,8,14\8,VA,N4PK*(Mg*),fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2007-10-01,K*,90,2007-10-01,nil,0,*,(Mg*),0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,15,8,15\8,VA,N5(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,16,8,16\8,VA,N6(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,17,8,17\8,VA,N1+4+1 PKMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2007-10-01,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,18,8,18\8,VA,N1+2+1 PKMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2007-10-01,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2008,19,8,19\8,VA,N1+1+1 KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,K,90,2008-04-04,nil,0,*,Mg,12,2008-04-04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2009,21,8,21\8,VA,FYM N3,winter wheat,1.000,fallow,FYM,35,2008-10-02,*,*,*,N3,mid_spring,0,*,0,*,144,2009-04-21,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2009-06-25,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,11.000,0.000,0.000,0.000,0.000,19.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,9.000,0.000,2008-10-17,2009-08-14,Hereward,3.530,2.870,6.890,18.697,0.660,45
2009,22,8,22\8,VA,FYM,winter wheat,1.000,fallow,FYM,35,2008-10-02,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2009-06-25,0.000,0.000,25.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,7.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,1.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,1.000,0,8.000,0.000,0.000,0.000,0.000,19.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,24.000,0.000,2008-10-17,2009-08-14,Hereward,3.820,3.230,6.490,15.445,0.590,46
2009,3,8,3\8,VA,Nil,winter wheat,1.000,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2009-06-25,0.000,0.000,20.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,24.000,20.000,0.000,22.000,0.000,20.000,0.000,0.000,5.000,18.000,0,10.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,17.000,0.000,1.000,0.000,0.000,8.000,0.000,2008-10-17,2009-08-14,Hereward,2.330,2.130,2.080,8.584,0.200,*
